timestamp,actual,pred_rf
2014-01-06 03:00:00,7.423,11.546180000000007
2014-01-06 04:00:00,4.0,9.192565
2014-01-06 05:00:00,4.713,7.801125000000009
2014-01-06 06:00:00,4.697,9.546555
2014-01-06 07:00:00,6.536,11.244865000000004
2014-01-06 08:00:00,10.777,15.441000000000006
2014-01-06 09:00:00,6.865,13.331280000000003
2014-01-06 10:00:00,5.04,10.472359999999998
2014-01-06 11:00:00,13.363,8.28014
2014-01-06 12:00:00,6.378,10.729874999999998
2014-01-06 13:00:00,12.582,13.433160000000008
2014-01-06 14:00:00,20.392,14.715950000000014
2014-01-06 15:00:00,7.895,15.696510000000005
2014-01-06 16:00:00,8.073,7.31233
2014-01-06 17:00:00,5.21,7.0713300000000014
2014-01-06 18:00:00,11.66,9.483615
2014-01-06 19:00:00,18.781,15.739324999999994
2014-01-06 20:00:00,11.229,16.699170000000002
2014-01-06 21:00:00,11.471,7.84368000000001
2014-01-06 22:00:00,8.534,9.08038
2014-01-06 23:00:00,5.372,8.125309999999999
2014-01-07 00:00:00,12.423,10.696050000000003
2014-01-07 01:00:00,16.706,9.867950000000006
2014-01-07 02:00:00,7.767,15.076495000000007
2014-01-07 03:00:00,11.041,8.142795000000008
2014-01-07 04:00:00,12.789,6.990825000000004
2014-01-07 05:00:00,6.85,9.474855000000005
2014-01-07 06:00:00,9.933,8.054209999999998
2014-01-07 07:00:00,8.252,9.840535000000001
2014-01-07 08:00:00,6.474,9.315705000000003
2014-01-07 09:00:00,9.165,8.944980000000001
2014-01-07 10:00:00,6.083,6.738854999999997
2014-01-07 11:00:00,4.0,10.949449999999999
2014-01-07 12:00:00,7.385,8.690345000000004
2014-01-07 13:00:00,5.57,12.916799999999999
2014-01-07 14:00:00,10.584,13.766864999999994
2014-01-07 15:00:00,7.359,9.734620000000001
2014-01-07 16:00:00,13.785,8.339625000000003
2014-01-07 17:00:00,7.479,6.7868749999999975
2014-01-07 18:00:00,6.86,9.933784999999991
2014-01-07 19:00:00,15.885,13.804279999999999
2014-01-07 20:00:00,8.89,14.315295000000006
2014-01-07 21:00:00,9.189,8.579109999999991
2014-01-07 22:00:00,5.72,6.517109999999999
2014-01-07 23:00:00,11.848,8.398775
2014-01-08 00:00:00,4.0,11.794260000000007
2014-01-08 01:00:00,14.826,9.979959999999982
2014-01-08 02:00:00,12.788,13.570184999999983
2014-01-08 03:00:00,6.431,12.283505000000012
2014-01-08 04:00:00,4.948,10.04463500000001
2014-01-08 05:00:00,5.381,7.065315000000001
2014-01-08 06:00:00,10.961,8.709180000000002
2014-01-08 07:00:00,19.214,12.083724999999998
2014-01-08 08:00:00,6.895,13.426070000000008
2014-01-08 09:00:00,10.71,9.627739999999994
2014-01-08 10:00:00,4.293,11.114909999999995
2014-01-08 11:00:00,9.314,5.536445000000002
2014-01-08 12:00:00,13.888,7.98497
2014-01-08 13:00:00,11.044,6.736579999999998
2014-01-08 14:00:00,13.225,10.782375000000004
2014-01-08 15:00:00,10.233,9.099719999999998
2014-01-08 16:00:00,13.775,12.18463
2014-01-08 17:00:00,5.996,10.116349999999995
2014-01-08 18:00:00,10.106,11.573879999999992
2014-01-08 19:00:00,11.863,13.85248999999999
2014-01-08 20:00:00,13.285,9.555700000000005
2014-01-08 21:00:00,6.285,8.649749999999996
2014-01-08 22:00:00,7.902,7.10172
2014-01-08 23:00:00,4.679,8.982089999999998
2014-01-09 00:00:00,9.362,7.583419999999998
2014-01-09 01:00:00,4.964,11.189755000000007
